Num_Acc,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1
201600000088,3,57,,,2.0,2.0,,,0.0,1.0,1.0,0.0,58.0,1.0,5.0,1.0,99.0
201600000089,3,57,,,2.0,2.0,0.0,950.0,0.0,1.0,1.0,0.0,69.0,1.0,0.0,1.0,99.0
201600000090,3,108,,,2.0,0.0,3.0,400.0,1.0,0.0,1.0,0.0,60.0,2.0,5.0,3.0,99.0
201600000091,3,649,,,1.0,2.0,,,0.0,1.0,1.0,26.0,73.0,0.0,0.0,1.0,0.0
201600000092,3,350,,,2.0,2.0,,,0.0,1.0,1.0,0.0,64.0,1.0,0.0,3.0,0.0
201600000093,3,958,,,2.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201600000094,3,73,,,2.0,2.0,,,0.0,2.0,1.0,0.0,80.0,1.0,0.0,1.0,0.0
201600000095,3,630,,,2.0,0.0,,,0.0,1.0,1.0,0.0,73.0,2.0,0.0,1.0,99.0
201600000096,3,74,,D,2.0,2.0,1.0,900.0,0.0,1.0,4.0,0.0,57.0,1.0,0.0,3.0,99.0
201600000097,3,68,,,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
201600000098,3,102,,,2.0,1.0,,,0.0,1.0,1.0,0.0,37.0,1.0,0.0,1.0,99.0
201600000099,3,962,,,2.0,2.0,4.0,900.0,0.0,2.0,1.0,0.0,70.0,1.0,0.0,4.0,0.0
201600000100,4,0,,,1.0,0.0,,,0.0,1.0,1.0,0.0,25.0,1.0,0.0,1.0,0.0
201600000101,2,2,,,2.0,2.0,7.0,700.0,0.0,3.0,1.0,0.0,90.0,1.0,0.0,1.0,0.0
201600000102,3,951,,,2.0,2.0,,,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,99.0
201600000103,3,33,,,2.0,0.0,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
201600000104,3,133,,,2.0,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201600000105,3,961,,,2.0,0.0,,,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
201600000106,3,963,,,2.0,2.0,,,0.0,1.0,1.0,0.0,64.0,1.0,0.0,1.0,0.0
201600000107,3,1,,,2.0,2.0,,,0.0,1.0,1.0,0.0,69.0,1.0,0.0,4.0,3.0
201600000108,3,156,,,2.0,2.0,,,0.0,1.0,1.0,0.0,53.0,1.0,0.0,1.0,99.0
201600000109,3,20,,,3.0,4.0,,,0.0,1.0,1.0,89.0,290.0,1.0,0.0,1.0,3.0
201600000110,4,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,35.0,1.0,0.0,3.0,99.0
201600000111,3,20,,,2.0,2.0,,,0.0,1.0,3.0,0.0,72.0,1.0,0.0,1.0,0.0
201600000112,4,0,,,2.0,2.0,,,0.0,1.0,3.0,0.0,35.0,2.0,0.0,3.0,99.0
201600000113,4,69,2.0,,2.0,0.0,,,0.0,1.0,1.0,0.0,50.0,2.0,0.0,3.0,99.0
201600000114,4,0,,,2.0,0.0,,,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,99.0
201600000115,3,963,,,2.0,0.0,,,0.0,1.0,2.0,0.0,50.0,2.0,0.0,0.0,99.0
201600000116,3,220,,,0.0,0.0,,,0.0,1.0,1.0,0.0,50.0,1.0,0.0,0.0,0.0
201600000117,4,0,,,2.0,2.0,,,0.0,2.0,1.0,0.0,72.0,2.0,0.0,4.0,99.0
201600000118,3,86,,,2.0,0.0,,,0.0,1.0,2.0,0.0,55.0,1.0,0.0,0.0,0.0
201600000119,3,934,,,2.0,2.0,12.0,170.0,0.0,2.0,3.0,0.0,70.0,2.0,0.0,1.0,99.0
201600000120,3,2,,,2.0,0.0,,,0.0,1.0,1.0,0.0,55.0,2.0,0.0,1.0,0.0
201600000121,3,951,,,2.0,1.0,8.0,800.0,0.0,0.0,2.0,0.0,56.0,1.0,0.0,3.0,0.0
201600000122,3,934,,,2.0,2.0,17.0,600.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,99.0
201600000123,3,934,,,2.0,0.0,,,0.0,0.0,1.0,80.0,0.0,1.0,0.0,4.0,0.0
201600000124,4,0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201600000125,3,119,,,2.0,2.0,,,0.0,0.0,1.0,80.0,0.0,7.0,0.0,1.0,99.0
201600000126,3,42,,,2.0,0.0,,,0.0,2.0,3.0,0.0,67.0,9.0,0.0,1.0,99.0
201600000127,3,71,,,2.0,2.0,,,0.0,1.0,1.0,0.0,62.0,1.0,0.0,1.0,0.0
201600000128,3,157,,,2.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201600000129,3,934,,,2.0,0.0,2.0,400.0,0.0,1.0,3.0,25.0,69.0,2.0,5.0,1.0,99.0
201600000130,3,643,,,2.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201600000131,4,0,,,2.0,2.0,,,0.0,3.0,1.0,60.0,0.0,1.0,0.0,1.0,99.0
201600000132,3,160,,,2.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201600000133,3,16,,A,2.0,0.0,1.0,50.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,99.0
201600000134,3,643,,,2.0,2.0,,,0.0,1.0,1.0,32.0,75.0,1.0,0.0,4.0,99.0
201600000135,4,0,,,3.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201600000136,4,0,,,1.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201600000137,3,113,,,2.0,2.0,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
201600000138,3,2,,,2.0,2.0,,,0.0,1.0,1.0,0.0,70.0,1.0,0.0,1.0,99.0
201600000139,3,15,,,2.0,2.0,,,0.0,2.0,4.0,0.0,64.0,2.0,0.0,1.0,99.0
201600000140,3,15,,,2.0,2.0,24.0,700.0,0.0,2.0,3.0,0.0,60.0,1.0,0.0,1.0,99.0
201600000141,3,630,,,2.0,0.0,19.0,568.0,1.0,1.0,1.0,0.0,62.0,1.0,0.0,5.0,99.0
201600000142,3,402,,,3.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201600000143,3,942,,,2.0,0.0,4.0,350.0,0.0,1.0,1.0,0.0,62.0,1.0,0.0,3.0,99.0
201600000144,3,643,,,1.0,1.0,,,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,99.0
201600000145,3,15,,,2.0,0.0,7.0,750.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201600000146,3,630,,,2.0,0.0,23.0,900.0,0.0,2.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
201600000147,3,630,,,2.0,2.0,0.0,600.0,0.0,1.0,1.0,0.0,70.0,2.0,0.0,1.0,0.0
201600000148,4,0,,,2.0,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201600000149,3,958,,,2.0,2.0,,,0.0,1.0,1.0,0.0,74.0,1.0,0.0,1.0,0.0
201600000150,3,958,,,2.0,2.0,,,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0
201600000151,3,49,,,2.0,2.0,,,0.0,0.0,1.0,0.0,58.0,1.0,0.0,1.0,99.0
201600000152,3,955,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201600000153,3,958,,,2.0,0.0,5.0,500.0,0.0,1.0,1.0,0.0,69.0,1.0,0.0,3.0,0.0
201600000154,3,148,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
201600000155,3,148,,,2.0,0.0,,,0.0,1.0,2.0,60.0,0.0,1.0,0.0,4.0,0.0
201600000156,3,47,,,2.0,0.0,,,0.0,2.0,1.0,0.0,65.0,1.0,0.0,1.0,3.0
201600000157,4,0,,,2.0,0.0,,,0.0,1.0,1.0,0.0,55.0,2.0,0.0,1.0,3.0
201600000158,3,643,,,3.0,2.0,,,0.0,1.0,1.0,0.0,0.0,2.0,5.0,1.0,99.0
201600000159,3,47,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,3.0
201600000160,3,938,,,2.0,0.0,,,0.0,1.0,1.0,70.0,0.0,1.0,0.0,1.0,99.0
201600000161,3,1,,,0.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201600000162,3,954,,,2.0,0.0,,,0.0,1.0,1.0,50.0,55.0,1.0,0.0,1.0,3.0
201600000163,3,938,,,2.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201600000164,4,0,,,0.0,2.0,,,0.0,0.0,1.0,0.0,55.0,1.0,0.0,1.0,99.0
201600000165,3,938,,,2.0,2.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,99.0
201600000166,3,549,,,2.0,2.0,,,0.0,1.0,1.0,0.0,66.0,1.0,0.0,1.0,99.0
201600000167,3,938,,,2.0,0.0,,,2.0,1.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0
201600000168,3,953,,,2.0,0.0,,,0.0,1.0,1.0,0.0,61.0,1.0,0.0,1.0,99.0
201600000169,3,942,,,2.0,2.0,,,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201600000170,3,961,,,2.0,2.0,,,0.0,2.0,1.0,0.0,75.0,2.0,0.0,1.0,0.0
201600000171,3,117,,,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
201600000172,2,2,,,2.0,2.0,,,0.0,1.0,1.0,36.0,32.0,1.0,0.0,1.0,0.0
201600000173,4,0,,,2.0,1.0,,,0.0,1.0,1.0,0.0,50.0,1.0,0.0,1.0,99.0
201600000174,2,2,,,2.0,1.0,,,0.0,0.0,1.0,14.0,100.0,1.0,0.0,1.0,99.0
201600000175,3,649,,,3.0,2.0,84.0,100.0,0.0,3.0,1.0,0.0,73.0,1.0,0.0,1.0,0.0
201600000176,3,961,,,2.0,2.0,,,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201600000177,3,95,,,2.0,2.0,0.0,30.0,0.0,0.0,1.0,0.0,72.0,1.0,0.0,1.0,0.0
201600000178,3,649,,,2.0,2.0,,,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,99.0
201600000179,3,2649,,,2.0,2.0,88.0,700.0,0.0,1.0,1.0,0.0,72.0,9.0,0.0,3.0,0.0
201600000180,3,95,,,2.0,2.0,,,0.0,1.0,2.0,0.0,55.0,0.0,0.0,3.0,0.0
201600000181,2,2,2.0,,3.0,2.0,,,0.0,1.0,1.0,140.0,60.0,0.0,0.0,0.0,0.0
201600000182,3,117,,,2.0,2.0,,,0.0,1.0,1.0,0.0,44.0,7.0,0.0,1.0,0.0
201600000183,3,932,,,2.0,0.0,34.0,0.0,0.0,1.0,1.0,0.0,60.0,2.0,0.0,1.0,0.0
201600000184,4,0,,,2.0,2.0,,,0.0,0.0,1.0,60.0,0.0,1.0,0.0,1.0,3.0
201600000185,3,100,,,2.0,0.0,,,0.0,1.0,2.0,0.0,55.0,1.0,0.0,1.0,0.0
201600000186,3,934,,,2.0,0.0,,,0.0,1.0,1.0,27.0,93.0,1.0,0.0,1.0,99.0
201600000187,2,2,,,2.0,2.0,19.0,950.0,0.0,2.0,1.0,0.0,70.0,2.0,0.0,1.0,99.0
201600000188,3,121,,,2.0,2.0,,,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
201600000189,3,963,,,2.0,2.0,,,0.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,99.0
201600000190,2,25,,,2.0,2.0,4.0,900.0,0.0,1.0,1.0,0.0,76.0,1.0,0.0,1.0,0.0
201600000191,3,939,,,2.0,0.0,199.0,812.0,0.0,2.0,1.0,0.0,73.0,1.0,0.0,3.0,99.0
201600000192,3,939,,,2.0,2.0,193.0,890.0,0.0,1.0,1.0,0.0,72.0,1.0,0.0,1.0,0.0
201600000193,2,25,,,2.0,0.0,12.0,500.0,0.0,1.0,1.0,0.0,73.0,2.0,0.0,1.0,99.0
201600000194,1,16,,,3.0,2.0,,,0.0,3.0,1.0,14.0,73.0,1.0,0.0,1.0,0.0
201600000195,1,16,,,3.0,2.0,75.0,800.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0
201600000196,1,16,,,3.0,4.0,,,0.0,1.0,1.0,10.0,60.0,1.0,1.0,1.0,0.0
201600000197,1,16,,,3.0,2.0,69.0,200.0,0.0,4.0,2.0,15.0,81.0,1.0,0.0,1.0,0.0
201600000198,1,16,,,3.0,4.0,242.0,10.0,0.0,1.0,1.0,10.0,70.0,1.0,7.0,1.0,0.0
201600000199,1,16,,,3.0,0.0,225.0,500.0,0.0,1.0,1.0,5.0,72.0,1.0,2.0,1.0,0.0
201600000200,1,16,,A,3.0,3.0,244.0,400.0,0.0,1.0,1.0,15.0,115.0,1.0,3.0,1.0,0.0
201600000201,1,16,,,3.0,2.0,223.0,400.0,0.0,1.0,2.0,5.0,73.0,1.0,0.0,2.0,0.0
201600000202,1,16,,,3.0,0.0,223.0,600.0,0.0,1.0,1.0,5.0,70.0,1.0,0.0,1.0,0.0
201600000203,1,16,,,3.0,2.0,63.0,100.0,0.0,1.0,1.0,10.0,70.0,3.0,0.0,1.0,0.0
201600000204,1,16,,,1.0,2.0,56.0,600.0,0.0,2.0,1.0,0.0,35.0,1.0,0.0,1.0,99.0
201600000205,1,16,,,3.0,3.0,56.0,650.0,0.0,2.0,1.0,10.0,125.0,1.0,0.0,1.0,0.0
201600000206,3,15,,,2.0,2.0,4.0,20.0,0.0,0.0,0.0,0.0,60.0,1.0,5.0,0.0,99.0
201600000207,4,,,,2.0,2.0,,,0.0,0.0,1.0,0.0,47.0,1.0,0.0,1.0,99.0
201600000208,3,11,,e,2.0,2.0,11.0,760.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201600000209,4,0,,,2.0,0.0,,,0.0,1.0,1.0,0.0,75.0,1.0,0.0,1.0,0.0
201600000210,3,6,,,2.0,2.0,1.0,80.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0
201600000211,3,34,,,2.0,2.0,7.0,500.0,0.0,1.0,2.0,0.0,70.0,1.0,0.0,1.0,0.0
201600000212,3,8,,,2.0,2.0,16.0,325.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201600000213,3,34,,,2.0,2.0,,,0.0,1.0,1.0,0.0,58.0,1.0,0.0,1.0,99.0
201600000214,3,36,,,2.0,2.0,17.0,800.0,0.0,1.0,1.0,0.0,58.0,1.0,0.0,1.0,99.0
201600000215,3,919,,,2.0,2.0,6.0,950.0,0.0,1.0,1.0,0.0,63.0,1.0,0.0,1.0,0.0
201600000216,3,13,,,2.0,2.0,10.0,260.0,0.0,1.0,3.0,0.0,40.0,1.0,0.0,1.0,0.0
201600000217,3,917,,,2.0,2.0,13.0,700.0,0.0,1.0,1.0,0.0,74.0,2.0,0.0,3.0,0.0
201600000218,3,15,,,2.0,2.0,18.0,410.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201600000219,3,57,,,2.0,2.0,4.0,500.0,0.0,2.0,4.0,70.0,0.0,8.0,0.0,1.0,0.0
201600000220,3,919,,,2.0,2.0,27.0,400.0,0.0,2.0,3.0,0.0,68.0,2.0,0.0,1.0,99.0
201600000221,3,341,,,2.0,2.0,6.0,750.0,0.0,4.0,1.0,0.0,76.0,1.0,5.0,1.0,99.0
201600000222,3,937,,,2.0,0.0,8.0,100.0,0.0,0.0,1.0,0.0,70.0,2.0,0.0,1.0,99.0
201600000223,3,55,,,2.0,0.0,,,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,99.0
201600000224,3,917,,,2.0,2.0,16.0,55.0,0.0,1.0,1.0,0.0,75.0,1.0,0.0,1.0,0.0
201600000225,3,37,,E,0.0,2.0,11.0,800.0,0.0,0.0,3.0,0.0,48.0,1.0,0.0,3.0,99.0
201600000226,3,21,,,2.0,2.0,7.0,300.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,99.0
201600000227,3,939,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,99.0
201600000228,3,939,,,2.0,3.0,,,3.0,0.0,1.0,0.0,95.0,2.0,5.0,1.0,99.0
201600000229,4,,,e,2.0,0.0,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0
201600000230,3,950,,,3.0,0.0,11.0,100.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201600000231,3,950,,,2.0,2.0,17.0,1095.0,0.0,1.0,3.0,0.0,60.0,1.0,0.0,1.0,0.0
201600000232,3,950,,,3.0,2.0,14.0,500.0,0.0,1.0,1.0,60.0,144.0,2.0,0.0,1.0,99.0
201600000233,4,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,50.0,1.0,0.0,1.0,0.0
201600000234,3,943,,,2.0,2.0,50.0,750.0,0.0,2.0,1.0,0.0,73.0,2.0,0.0,3.0,99.0
